Gender,Age_Group,Race_or_Ethnicity,Education,SBP,BMI,Smoker,TC,FPG,user_n
Male,45-64,NH White,Some college/TS,SBP 130-139,Overweight,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH White,Some college/TS,SBP 130-139,Overweight,Smoke,Normal TC,Glucose 100-125,2
Male,45-64,NH White,Some college/TS,SBP 130-139,Overweight,Smoke,Normal TC,Glucose>=126,9
Male,45-64,NH White,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose<100,3
Male,45-64,NH White,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,33
Male,45-64,NH White,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose<100,6
Male,45-64,NH White,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,16
Male,45-64,NH White,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,97
Male,45-64,NH White,Some college/TS,SBP 130-139,Obese,No smoke,NA,NA,1
Male,45-64,NH White,Some college/TS,SBP 130-139,Obese,Smoke,High TC,Glucose>=126,7
Male,45-64,NH White,Some college/TS,SBP 130-139,Obese,Smoke,Normal TC,Glucose 100-125,3
Male,45-64,NH White,Some college/TS,SBP 130-139,Obese,Smoke,Normal TC,Glucose>=126,20
Male,45-64,NH White,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,Glucose>=126,1
Male,45-64,NH White,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,Glucose>=126,6
Male,45-64,NH White,Some college/TS,SBP>=140,Normal weight,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH White,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,19
Male,45-64,NH White,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,3
Male,45-64,NH White,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH White,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose>=126,26
Male,45-64,NH White,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose>=126,7
Male,45-64,NH White,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,2
Male,45-64,NH White,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose 100-125,2
Male,45-64,NH White,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose>=126,6
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose<100,1
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,2
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose>=126,75
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,5
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,12
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,107
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,No smoke,NA,NA,1
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,Smoke,High TC,Glucose 100-125,2
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,Smoke,High TC,Glucose>=126,8
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH White,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,Glucose>=126,23
Male,45-64,NH White,Some college/TS,NA,Overweight,Smoke,Normal TC,Glucose>=126,1
Male,45-64,NH White,Some college/TS,NA,Obese,No smoke,Normal TC,Glucose>=126,3
Male,45-64,NH White,>=College grad,SBP<120,Normal weight,No smoke,High TC,Glucose>=126,1
Male,45-64,NH White,>=College grad,SBP<120,Normal weight,No smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP<120,Normal weight,No smoke,Normal TC,Glucose>=126,6
Male,45-64,NH White,>=College grad,SBP<120,Normal weight,Smoke,High TC,Glucose>=126,2
Male,45-64,NH White,>=College grad,SBP<120,Normal weight,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP<120,Normal weight,Smoke,Normal TC,Glucose>=126,5
Male,45-64,NH White,>=College grad,SBP<120,Overweight,No smoke,High TC,Glucose>=126,4
Male,45-64,NH White,>=College grad,SBP<120,Overweight,No smoke,Normal TC,Glucose<100,1
Male,45-64,NH White,>=College grad,SBP<120,Overweight,No smoke,Normal TC,Glucose 100-125,3
Male,45-64,NH White,>=College grad,SBP<120,Overweight,No smoke,Normal TC,Glucose>=126,25
Male,45-64,NH White,>=College grad,SBP<120,Overweight,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP<120,Overweight,Smoke,Normal TC,Glucose>=126,4
Male,45-64,NH White,>=College grad,SBP<120,Obese,No smoke,High TC,Glucose<100,1
Male,45-64,NH White,>=College grad,SBP<120,Obese,No smoke,High TC,Glucose 100-125,2
Male,45-64,NH White,>=College grad,SBP<120,Obese,No smoke,High TC,Glucose>=126,13
Male,45-64,NH White,>=College grad,SBP<120,Obese,No smoke,Normal TC,Glucose<100,4
Male,45-64,NH White,>=College grad,SBP<120,Obese,No smoke,Normal TC,Glucose 100-125,9
Male,45-64,NH White,>=College grad,SBP<120,Obese,No smoke,Normal TC,Glucose>=126,65
Male,45-64,NH White,>=College grad,SBP<120,Obese,Smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP<120,Obese,Smoke,High TC,Glucose>=126,1
Male,45-64,NH White,>=College grad,SBP<120,Obese,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH White,>=College grad,SBP<120,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP<120,Obese,Smoke,Normal TC,Glucose>=126,4
Male,45-64,NH White,>=College grad,SBP 120-129,Normal weight,No smoke,High TC,Glucose>=126,5
Male,45-64,NH White,>=College grad,SBP 120-129,Normal weight,No smoke,Normal TC,Glucose>=126,3
Male,45-64,NH White,>=College grad,SBP 120-129,Normal weight,Smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP 120-129,Normal weight,Smoke,High TC,Glucose>=126,1
Male,45-64,NH White,>=College grad,SBP 120-129,Normal weight,Smoke,Normal TC,Glucose>=126,1
Male,45-64,NH White,>=College grad,SBP 120-129,Overweight,No smoke,High TC,Glucose>=126,18
Male,45-64,NH White,>=College grad,SBP 120-129,Overweight,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH White,>=College grad,SBP 120-129,Overweight,No smoke,Normal TC,Glucose 100-125,6
Male,45-64,NH White,>=College grad,SBP 120-129,Overweight,No smoke,Normal TC,Glucose>=126,22
Male,45-64,NH White,>=College grad,SBP 120-129,Overweight,Smoke,High TC,Glucose>=126,2
Male,45-64,NH White,>=College grad,SBP 120-129,Overweight,Smoke,Normal TC,Glucose>=126,6
Male,45-64,NH White,>=College grad,SBP 120-129,Obese,No smoke,High TC,Glucose<100,1
Male,45-64,NH White,>=College grad,SBP 120-129,Obese,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP 120-129,Obese,No smoke,High TC,Glucose>=126,34
Male,45-64,NH White,>=College grad,SBP 120-129,Obese,No smoke,Normal TC,Glucose<100,3
Male,45-64,NH White,>=College grad,SBP 120-129,Obese,No smoke,Normal TC,Glucose 100-125,3
Male,45-64,NH White,>=College grad,SBP 120-129,Obese,No smoke,Normal TC,Glucose>=126,75
Male,45-64,NH White,>=College grad,SBP 120-129,Obese,Smoke,High TC,Glucose>=126,6
Male,45-64,NH White,>=College grad,SBP 120-129,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP 120-129,Obese,Smoke,Normal TC,Glucose>=126,13
Male,45-64,NH White,>=College grad,SBP 130-139,Normal weight,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP 130-139,Normal weight,No smoke,High TC,Glucose>=126,3
Male,45-64,NH White,>=College grad,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH White,>=College grad,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose>=126,4
Male,45-64,NH White,>=College grad,SBP 130-139,Normal weight,Smoke,High TC,Glucose>=126,1
Male,45-64,NH White,>=College grad,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH White,>=College grad,SBP 130-139,Overweight,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP 130-139,Overweight,No smoke,High TC,Glucose>=126,25
Male,45-64,NH White,>=College grad,SBP 130-139,Overweight,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH White,>=College grad,SBP 130-139,Overweight,No smoke,Normal TC,Glucose 100-125,6
Male,45-64,NH White,>=College grad,SBP 130-139,Overweight,No smoke,Normal TC,Glucose>=126,33
Male,45-64,NH White,>=College grad,SBP 130-139,Overweight,Smoke,High TC,Glucose>=126,4
Male,45-64,NH White,>=College grad,SBP 130-139,Overweight,Smoke,Normal TC,Glucose>=126,6
Male,45-64,NH White,>=College grad,SBP 130-139,Obese,No smoke,High TC,Glucose<100,2
Male,45-64,NH White,>=College grad,SBP 130-139,Obese,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,32
Male,45-64,NH White,>=College grad,SBP 130-139,Obese,No smoke,Normal TC,Glucose<100,3
Male,45-64,NH White,>=College grad,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,12
Male,45-64,NH White,>=College grad,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,104
Male,45-64,NH White,>=College grad,SBP 130-139,Obese,No smoke,NA,NA,2
Male,45-64,NH White,>=College grad,SBP 130-139,Obese,Smoke,High TC,Glucose>=126,5
Male,45-64,NH White,>=College grad,SBP 130-139,Obese,Smoke,Normal TC,Glucose>=126,10
Male,45-64,NH White,>=College grad,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP>=140,Normal weight,No smoke,High TC,Glucose>=126,2
Male,45-64,NH White,>=College grad,SBP>=140,Normal weight,No smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP>=140,Normal weight,No smoke,Normal TC,Glucose>=126,5
Male,45-64,NH White,>=College grad,SBP>=140,Normal weight,Smoke,High TC,Glucose>=126,1
Male,45-64,NH White,>=College grad,SBP>=140,Normal weight,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP>=140,Normal weight,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH White,>=College grad,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,2
Male,45-64,NH White,>=College grad,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,16
Male,45-64,NH White,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH White,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,5
Male,45-64,NH White,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,Glucose>=126,34
Male,45-64,NH White,>=College grad,SBP>=140,Overweight,No smoke,NA,NA,1
Male,45-64,NH White,>=College grad,SBP>=140,Overweight,Smoke,High TC,Glucose>=126,3
Male,45-64,NH White,>=College grad,SBP>=140,Overweight,Smoke,Normal TC,Glucose>=126,4
Male,45-64,NH White,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose<100,2
Male,45-64,NH White,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose>=126,48
Male,45-64,NH White,>=College grad,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,5
Male,45-64,NH White,>=College grad,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,11
Male,45-64,NH White,>=College grad,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,104
Male,45-64,NH White,>=College grad,SBP>=140,Obese,Smoke,High TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP>=140,Obese,Smoke,High TC,Glucose>=126,6
Male,45-64,NH White,>=College grad,SBP>=140,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH White,>=College grad,SBP>=140,Obese,Smoke,Normal TC,Glucose>=126,11
Male,45-64,NH White,>=College grad,NA,Overweight,No smoke,Normal TC,Glucose>=126,2
Male,45-64,NH White,>=College grad,NA,Obese,No smoke,High TC,Glucose>=126,1
Male,45-64,NH White,>=College grad,NA,Obese,No smoke,Normal TC,Glucose>=126,3
Male,45-64,NH White,NA,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,<HSG,SBP<120,Normal weight,No smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP<120,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,<HSG,SBP<120,Overweight,No smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP<120,Overweight,No smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP<120,Overweight,Smoke,High TC,Glucose 100-125,1
Male,45-64,NH Black,<HSG,SBP<120,Obese,No smoke,High TC,Glucose>=126,2
Male,45-64,NH Black,<HSG,SBP<120,Obese,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH Black,<HSG,SBP<120,Obese,No smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,<HSG,SBP<120,Obese,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,<HSG,SBP<120,Obese,Smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP 120-129,Overweight,No smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP 120-129,Overweight,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,<HSG,SBP 120-129,Obese,No smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP 120-129,Obese,No smoke,Normal TC,Glucose>=126,7
Male,45-64,NH Black,<HSG,SBP 120-129,Obese,Smoke,High TC,Glucose 100-125,1
Male,45-64,NH Black,<HSG,SBP 120-129,Obese,Smoke,High TC,Glucose>=126,2
Male,45-64,NH Black,<HSG,SBP 130-139,Underweight,No smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,<HSG,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,<HSG,SBP 130-139,Overweight,No smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP 130-139,Overweight,No smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP 130-139,Overweight,Smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,5
Male,45-64,NH Black,<HSG,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,<HSG,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,<HSG,SBP 130-139,Obese,Smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP>=140,Normal weight,No smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP>=140,Normal weight,No smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,<HSG,SBP>=140,Normal weight,Smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP>=140,Normal weight,Smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP>=140,Overweight,No smoke,Normal TC,Glucose>=126,3
Male,45-64,NH Black,<HSG,SBP>=140,Overweight,Smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,<HSG,SBP>=140,Overweight,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,<HSG,SBP>=140,Overweight,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,<HSG,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,2
Male,45-64,NH Black,<HSG,SBP>=140,Obese,No smoke,High TC,Glucose>=126,6
Male,45-64,NH Black,<HSG,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,<HSG,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,<HSG,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,10
Male,45-64,NH Black,<HSG,SBP>=140,Obese,Smoke,High TC,Glucose>=126,2
Male,45-64,NH Black,<HSG,SBP>=140,Obese,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,<HSG,SBP>=140,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,<HSG,SBP>=140,Obese,Smoke,Normal TC,Glucose>=126,3
Male,45-64,NH Black,<HSG,NA,Overweight,No smoke,NA,NA,1
Male,45-64,NH Black,HSG/GED,SBP<120,Overweight,No smoke,Normal TC,Glucose 100-125,3
Male,45-64,NH Black,HSG/GED,SBP<120,Overweight,No smoke,Normal TC,Glucose>=126,3
Male,45-64,NH Black,HSG/GED,SBP<120,Overweight,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,HSG/GED,SBP<120,Overweight,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,HSG/GED,SBP<120,Obese,No smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,HSG/GED,SBP<120,Obese,No smoke,Normal TC,Glucose 100-125,2
Male,45-64,NH Black,HSG/GED,SBP<120,Obese,No smoke,Normal TC,Glucose>=126,5
Male,45-64,NH Black,HSG/GED,SBP<120,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,HSG/GED,SBP<120,Obese,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,HSG/GED,SBP<120,Obese,Smoke,NA,NA,1
Male,45-64,NH Black,HSG/GED,SBP 120-129,Normal weight,No smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,HSG/GED,SBP 120-129,Normal weight,No smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,HSG/GED,SBP 120-129,Normal weight,Smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,HSG/GED,SBP 120-129,Overweight,No smoke,High TC,Glucose>=126,2
Male,45-64,NH Black,HSG/GED,SBP 120-129,Overweight,No smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,HSG/GED,SBP 120-129,Overweight,No smoke,Normal TC,Glucose>=126,8
Male,45-64,NH Black,HSG/GED,SBP 120-129,Overweight,Smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,HSG/GED,SBP 120-129,Overweight,Smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,HSG/GED,SBP 120-129,Obese,No smoke,High TC,Glucose<100,1
Male,45-64,NH Black,HSG/GED,SBP 120-129,Obese,No smoke,High TC,Glucose>=126,4
Male,45-64,NH Black,HSG/GED,SBP 120-129,Obese,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH Black,HSG/GED,SBP 120-129,Obese,No smoke,Normal TC,Glucose 100-125,4
Male,45-64,NH Black,HSG/GED,SBP 120-129,Obese,No smoke,Normal TC,Glucose>=126,10
Male,45-64,NH Black,HSG/GED,SBP 120-129,Obese,Smoke,High TC,Glucose 100-125,1
Male,45-64,NH Black,HSG/GED,SBP 120-129,Obese,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,HSG/GED,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,HSG/GED,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,HSG/GED,SBP 130-139,Overweight,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH Black,HSG/GED,SBP 130-139,Overweight,No smoke,High TC,Glucose>=126,4
Male,45-64,NH Black,HSG/GED,SBP 130-139,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,HSG/GED,SBP 130-139,Overweight,No smoke,Normal TC,Glucose>=126,7
Male,45-64,NH Black,HSG/GED,SBP 130-139,Overweight,Smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,HSG/GED,SBP 130-139,Overweight,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,HSG/GED,SBP 130-139,Overweight,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,HSG/GED,SBP 130-139,Overweight,Smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,High TC,Glucose<100,1
Male,45-64,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,3
Male,45-64,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,2
Male,45-64,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,15
Male,45-64,NH Black,HSG/GED,SBP 130-139,Obese,Smoke,High TC,Glucose<100,1
Male,45-64,NH Black,HSG/GED,SBP 130-139,Obese,Smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,HSG/GED,SBP 130-139,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,HSG/GED,SBP 130-139,Obese,Smoke,Normal TC,Glucose>=126,4
Male,45-64,NH Black,HSG/GED,SBP 130-139,Obese,Smoke,NA,NA,1
Male,45-64,NH Black,HSG/GED,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,1
Male,45-64,NH Black,HSG/GED,SBP>=140,Normal weight,Smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,HSG/GED,SBP>=140,Overweight,No smoke,High TC,Glucose<100,1
Male,45-64,NH Black,HSG/GED,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,HSG/GED,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,2
Male,45-64,NH Black,HSG/GED,SBP>=140,Overweight,No smoke,Normal TC,Glucose>=126,7
Male,45-64,NH Black,HSG/GED,SBP>=140,Overweight,No smoke,NA,NA,1
Male,45-64,NH Black,HSG/GED,SBP>=140,Overweight,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,HSG/GED,SBP>=140,Overweight,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,2
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,No smoke,High TC,Glucose>=126,12
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,8
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,20
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,No smoke,NA,NA,1
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,Smoke,High TC,Glucose 100-125,1
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,Smoke,High TC,Glucose>=126,4
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,Smoke,Normal TC,Glucose<100,3
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,Smoke,Normal TC,Glucose 100-125,2
Male,45-64,NH Black,HSG/GED,SBP>=140,Obese,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,Some college/TS,SBP<120,Normal weight,No smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,Some college/TS,SBP<120,Normal weight,No smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,Some college/TS,SBP<120,Normal weight,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,Some college/TS,SBP<120,Normal weight,Smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,Some college/TS,SBP<120,Overweight,No smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,Some college/TS,SBP<120,Overweight,No smoke,Normal TC,Glucose 100-125,3
Male,45-64,NH Black,Some college/TS,SBP<120,Overweight,No smoke,Normal TC,Glucose>=126,4
Male,45-64,NH Black,Some college/TS,SBP<120,Overweight,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,Some college/TS,SBP<120,Obese,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH Black,Some college/TS,SBP<120,Obese,No smoke,High TC,Glucose>=126,3
Male,45-64,NH Black,Some college/TS,SBP<120,Obese,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH Black,Some college/TS,SBP<120,Obese,No smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,Some college/TS,SBP<120,Obese,No smoke,Normal TC,Glucose>=126,14
Male,45-64,NH Black,Some college/TS,SBP<120,Obese,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,Some college/TS,SBP<120,Obese,Smoke,Normal TC,Glucose>=126,3
Male,45-64,NH Black,Some college/TS,SBP 120-129,Normal weight,No smoke,High TC,Glucose>=126,1
Male,45-64,NH Black,Some college/TS,SBP 120-129,Normal weight,No smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,Some college/TS,SBP 120-129,Normal weight,No smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,Some college/TS,SBP 120-129,Normal weight,Smoke,Normal TC,Glucose>=126,1
Male,45-64,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,High TC,Glucose>=126,2
Male,45-64,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,Normal TC,Glucose 100-125,2
Male,45-64,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,Normal TC,Glucose>=126,10
Male,45-64,NH Black,Some college/TS,SBP 120-129,Overweight,Smoke,High TC,Glucose<100,1
Male,45-64,NH Black,Some college/TS,SBP 120-129,Overweight,Smoke,Normal TC,Glucose<100,1
Male,45-64,NH Black,Some college/TS,SBP 120-129,Overweight,Smoke,Normal TC,Glucose>=126,2
Male,45-64,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,High TC,Glucose 100-125,1
Male,45-64,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,High TC,Glucose>=126,3
Male,45-64,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,Normal TC,Glucose 100-125,2
Male,45-64,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,Normal TC,Glucose>=126,16
Male,45-64,NH Black,Some college/TS,SBP 120-129,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,Some college/TS,SBP 120-129,Obese,Smoke,Normal TC,Glucose>=126,4
Male,45-64,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose>=126,3
Male,45-64,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,Glucose<100,2
Male,45-64,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,45-64,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,Glucose>=126,6
