Gender,Age_Group,Race_or_Ethnicity,Education,SBP,BMI,Smoker,TC,FPG,user_n
Male,40-59,NH Black,HSG/GED,SBP>=140,Overweight,Smoke,High TC,Glucose<100,6
Male,40-59,NH Black,HSG/GED,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,3
Male,40-59,NH Black,HSG/GED,SBP>=140,Overweight,Smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,HSG/GED,SBP>=140,Overweight,Smoke,High TC,NA,3
Male,40-59,NH Black,HSG/GED,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,5
Male,40-59,NH Black,HSG/GED,SBP>=140,Overweight,Smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,HSG/GED,SBP>=140,Overweight,Smoke,Normal TC,NA,7
Male,40-59,NH Black,HSG/GED,SBP>=140,Overweight,Smoke,NA,NA,1
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,No smoke,High TC,Glucose<100,5
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,9
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,No smoke,High TC,Glucose>=126,7
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,No smoke,High TC,NA,9
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,2
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,3
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,6
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,NA,4
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,No smoke,NA,NA,3
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,Smoke,High TC,Glucose<100,6
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,Smoke,High TC,Glucose 100-125,7
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,Smoke,High TC,Glucose>=126,5
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,Smoke,High TC,NA,5
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,Smoke,Normal TC,Glucose<100,5
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,Smoke,Normal TC,Glucose 100-125,4
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,Smoke,Normal TC,NA,7
Male,40-59,NH Black,HSG/GED,SBP>=140,Obese,Smoke,NA,NA,1
Male,40-59,NH Black,Some college/TS,SBP<120,Normal weight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP<120,Normal weight,Smoke,High TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP<120,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP<120,Normal weight,Smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP<120,Overweight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP<120,Overweight,No smoke,High TC,Glucose>=126,2
Male,40-59,NH Black,Some college/TS,SBP<120,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP<120,Overweight,Smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP<120,Overweight,Smoke,High TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP<120,Overweight,Smoke,Normal TC,Glucose<100,2
Male,40-59,NH Black,Some college/TS,SBP<120,Overweight,Smoke,Normal TC,Glucose 100-125,2
Male,40-59,NH Black,Some college/TS,SBP<120,Obese,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP<120,Obese,No smoke,Normal TC,Glucose 100-125,2
Male,40-59,NH Black,Some college/TS,SBP<120,Obese,No smoke,Normal TC,Glucose>=126,2
Male,40-59,NH Black,Some college/TS,SBP<120,Obese,No smoke,NA,NA,1
Male,40-59,NH Black,Some college/TS,SBP<120,Obese,Smoke,High TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP<120,Obese,Smoke,High TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP<120,Obese,Smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Underweight,Smoke,High TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Normal weight,No smoke,High TC,Glucose<100,2
Male,40-59,NH Black,Some college/TS,SBP 120-129,Normal weight,No smoke,Normal TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Normal weight,Smoke,High TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Normal weight,Smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Normal weight,Smoke,High TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Normal weight,Smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,High TC,Glucose<100,2
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,High TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,No smoke,Normal TC,NA,2
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,Smoke,High TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,Smoke,High TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,Smoke,Normal TC,Glucose<100,2
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,Smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Overweight,Smoke,Normal TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,High TC,Glucose 100-125,3
Male,40-59,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,High TC,NA,4
Male,40-59,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,Normal TC,Glucose<100,2
Male,40-59,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,Normal TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Obese,No smoke,NA,NA,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Obese,Smoke,High TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Obese,Smoke,High TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP 120-129,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Normal weight,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Normal weight,Smoke,High TC,Glucose<100,2
Male,40-59,NH Black,Some college/TS,SBP 130-139,Normal weight,Smoke,High TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose>=126,4
Male,40-59,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Overweight,Smoke,High TC,Glucose<100,3
Male,40-59,NH Black,Some college/TS,SBP 130-139,Overweight,Smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Overweight,Smoke,Normal TC,Glucose<100,2
Male,40-59,NH Black,Some college/TS,SBP 130-139,Overweight,Smoke,Normal TC,NA,5
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose 100-125,2
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,4
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,High TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose<100,2
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,2
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,2
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,NA,3
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,High TC,Glucose<100,3
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,High TC,Glucose 100-125,2
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,Normal TC,Glucose<100,2
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,NA,NA,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,Glucose>=126,5
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,NA,2
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,NA,NA,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,High TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,High TC,Glucose 100-125,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,High TC,NA,2
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,Normal TC,Glucose<100,6
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,Normal TC,NA,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose<100,5
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,2
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,7
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,High TC,NA,3
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,4
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose>=126,7
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,NA,7
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,NA,NA,3
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose<100,9
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,2
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose>=126,2
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,High TC,NA,3
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose 100-125,4
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,NA,4
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose<100,8
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,6
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose>=126,10
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,No smoke,High TC,NA,10
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,5
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,4
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,5
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,NA,6
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,No smoke,NA,NA,1
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,Smoke,High TC,Glucose<100,5
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,Smoke,High TC,Glucose 100-125,3
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,Smoke,High TC,Glucose>=126,4
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,Smoke,High TC,NA,4
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,Glucose<100,5
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,Glucose 100-125,2
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,Glucose>=126,2
Male,40-59,NH Black,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,NA,5
Male,40-59,NH Black,>=College grad,SBP<120,Overweight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Black,>=College grad,SBP<120,Overweight,No smoke,High TC,Glucose 100-125,1
Male,40-59,NH Black,>=College grad,SBP 120-129,Normal weight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,>=College grad,SBP 120-129,Normal weight,No smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Black,>=College grad,SBP 120-129,Overweight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Black,>=College grad,SBP 120-129,Overweight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,>=College grad,SBP 120-129,Obese,No smoke,High TC,Glucose<100,1
Male,40-59,NH Black,>=College grad,SBP 120-129,Obese,No smoke,High TC,NA,1
Male,40-59,NH Black,>=College grad,SBP 120-129,Obese,No smoke,NA,NA,1
Male,40-59,NH Black,>=College grad,SBP 120-129,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,>=College grad,SBP 130-139,Overweight,No smoke,High TC,Glucose<100,2
Male,40-59,NH Black,>=College grad,SBP 130-139,Overweight,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,>=College grad,SBP 130-139,Overweight,No smoke,High TC,NA,1
Male,40-59,NH Black,>=College grad,SBP 130-139,Overweight,Smoke,High TC,NA,1
Male,40-59,NH Black,>=College grad,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,>=College grad,SBP 130-139,Obese,No smoke,High TC,NA,1
Male,40-59,NH Black,>=College grad,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,>=College grad,SBP 130-139,Obese,Smoke,High TC,NA,1
Male,40-59,NH Black,>=College grad,SBP>=140,Underweight,Smoke,Normal TC,NA,1
Male,40-59,NH Black,>=College grad,SBP>=140,Normal weight,No smoke,High TC,NA,1
Male,40-59,NH Black,>=College grad,SBP>=140,Normal weight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,>=College grad,SBP>=140,Normal weight,Smoke,High TC,Glucose<100,1
Male,40-59,NH Black,>=College grad,SBP>=140,Normal weight,Smoke,High TC,NA,1
Male,40-59,NH Black,>=College grad,SBP>=140,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,>=College grad,SBP>=140,Normal weight,Smoke,NA,NA,1
Male,40-59,NH Black,>=College grad,SBP>=140,Overweight,No smoke,High TC,Glucose<100,2
Male,40-59,NH Black,>=College grad,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,>=College grad,SBP>=140,Overweight,No smoke,High TC,NA,1
Male,40-59,NH Black,>=College grad,SBP>=140,Overweight,Smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Black,>=College grad,SBP>=140,Overweight,Smoke,Normal TC,NA,2
Male,40-59,NH Black,>=College grad,SBP>=140,Overweight,Smoke,NA,NA,2
Male,40-59,NH Black,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose<100,5
Male,40-59,NH Black,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,2
Male,40-59,NH Black,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose>=126,2
Male,40-59,NH Black,>=College grad,SBP>=140,Obese,No smoke,High TC,NA,1
Male,40-59,NH Black,>=College grad,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,>=College grad,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,>=College grad,SBP>=140,Obese,Smoke,High TC,Glucose<100,2
Male,40-59,NH Black,>=College grad,SBP>=140,Obese,Smoke,High TC,NA,2
Male,40-59,NH Black,>=College grad,SBP>=140,Obese,Smoke,Normal TC,NA,1
Male,40-59,NH Black,>=College grad,SBP>=140,NA,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,NA,SBP<120,Overweight,No smoke,High TC,NA,1
Male,40-59,NH Black,NA,SBP<120,Obese,No smoke,High TC,Glucose<100,1
Male,40-59,NH Black,NA,SBP<120,Obese,No smoke,NA,NA,1
Male,40-59,NH Black,NA,SBP<120,Obese,Smoke,High TC,NA,1
Male,40-59,NH Black,NA,SBP 120-129,Normal weight,Smoke,High TC,NA,1
Male,40-59,NH Black,NA,SBP 120-129,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,NA,SBP 120-129,Overweight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,NA,SBP 120-129,Obese,No smoke,NA,NA,1
Male,40-59,NH Black,NA,SBP 130-139,Normal weight,Smoke,High TC,Glucose<100,1
Male,40-59,NH Black,NA,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,NA,SBP 130-139,Normal weight,Smoke,NA,NA,1
Male,40-59,NH Black,NA,SBP 130-139,Overweight,Smoke,High TC,Glucose<100,1
Male,40-59,NH Black,NA,SBP 130-139,Overweight,Smoke,NA,NA,2
Male,40-59,NH Black,NA,SBP 130-139,Obese,No smoke,High TC,NA,2
Male,40-59,NH Black,NA,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Black,NA,SBP 130-139,Obese,Smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,NA,SBP 130-139,Obese,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,NA,SBP>=140,Normal weight,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,NA,SBP>=140,Normal weight,No smoke,NA,NA,1
Male,40-59,NH Black,NA,SBP>=140,Normal weight,Smoke,High TC,Glucose<100,2
Male,40-59,NH Black,NA,SBP>=140,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,NA,SBP>=140,Normal weight,Smoke,Normal TC,NA,2
Male,40-59,NH Black,NA,SBP>=140,Normal weight,Smoke,NA,NA,1
Male,40-59,NH Black,NA,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,1
Male,40-59,NH Black,NA,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,NA,SBP>=140,Overweight,No smoke,High TC,NA,1
Male,40-59,NH Black,NA,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,NA,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Black,NA,SBP>=140,Overweight,No smoke,Normal TC,NA,1
Male,40-59,NH Black,NA,SBP>=140,Overweight,No smoke,NA,NA,3
Male,40-59,NH Black,NA,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,1
Male,40-59,NH Black,NA,SBP>=140,Overweight,Smoke,High TC,NA,2
Male,40-59,NH Black,NA,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Black,NA,SBP>=140,Overweight,Smoke,Normal TC,NA,1
Male,40-59,NH Black,NA,SBP>=140,Overweight,Smoke,NA,NA,2
Male,40-59,NH Black,NA,SBP>=140,Obese,No smoke,High TC,Glucose<100,2
Male,40-59,NH Black,NA,SBP>=140,Obese,No smoke,High TC,Glucose>=126,2
Male,40-59,NH Black,NA,SBP>=140,Obese,No smoke,High TC,NA,7
Male,40-59,NH Black,NA,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,2
Male,40-59,NH Black,NA,SBP>=140,Obese,No smoke,Normal TC,NA,1
Male,40-59,NH Black,NA,SBP>=140,Obese,No smoke,NA,NA,1
Male,40-59,NH Black,NA,SBP>=140,Obese,Smoke,High TC,Glucose 100-125,1
Male,40-59,NH Black,NA,SBP>=140,Obese,Smoke,High TC,Glucose>=126,1
Male,40-59,NH Black,NA,SBP>=140,Obese,Smoke,Normal TC,Glucose<100,2
Male,40-59,NH Black,NA,SBP>=140,Obese,Smoke,Normal TC,NA,1
Male,40-59,NH Black,NA,SBP>=140,Obese,Smoke,NA,NA,1
Male,40-59,NH Black,NA,SBP>=140,NA,No smoke,Normal TC,NA,1
Male,40-59,NH Asian,<HSG,SBP 130-139,Obese,Smoke,NA,NA,1
Male,40-59,NH Asian,<HSG,SBP>=140,Overweight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,<HSG,SBP>=140,Obese,No smoke,High TC,NA,1
Male,40-59,NH Asian,<HSG,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Asian,HSG/GED,SBP<120,Obese,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Asian,HSG/GED,SBP 130-139,Overweight,No smoke,High TC,NA,1
Male,40-59,NH Asian,HSG/GED,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,HSG/GED,SBP>=140,Normal weight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Asian,HSG/GED,SBP>=140,Normal weight,Smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,HSG/GED,SBP>=140,Overweight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,HSG/GED,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,40-59,NH Asian,HSG/GED,SBP>=140,Obese,No smoke,NA,NA,1
Male,40-59,NH Asian,Some college/TS,SBP<120,Overweight,No smoke,Normal TC,NA,1
Male,40-59,NH Asian,Some college/TS,SBP 120-129,Normal weight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,Some college/TS,SBP 120-129,Normal weight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Asian,Some college/TS,SBP 120-129,Overweight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,Some college/TS,SBP 120-129,Overweight,No smoke,High TC,Glucose 100-125,1
Male,40-59,NH Asian,Some college/TS,SBP 130-139,Normal weight,No smoke,High TC,NA,1
Male,40-59,NH Asian,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose 100-125,1
Male,40-59,NH Asian,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,NA,1
Male,40-59,NH Asian,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,2
Male,40-59,NH Asian,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Asian,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Asian,Some college/TS,SBP>=140,Normal weight,Smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,1
Male,40-59,NH Asian,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Asian,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Asian,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,1
Male,40-59,NH Asian,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Asian,>=College grad,SBP 120-129,Overweight,No smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Asian,>=College grad,SBP 120-129,Obese,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Asian,>=College grad,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,1
Male,40-59,NH Asian,>=College grad,SBP>=140,Normal weight,No smoke,Normal TC,Glucose>=126,1
Male,40-59,NH Asian,>=College grad,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Asian,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,1
Male,40-59,NH Asian,>=College grad,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,1
Male,40-59,NH Asian,>=College grad,SBP>=140,Overweight,Smoke,High TC,NA,1
Male,40-59,NH Asian,NA,SBP 130-139,Overweight,No smoke,High TC,NA,1
Male,40-59,NH Asian,NA,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,1
Male,40-59,NH Asian,NA,SBP 130-139,NA,No smoke,High TC,NA,1
Male,40-59,NH Asian,NA,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,1
Male,40-59,NH Asian,NA,SBP>=140,Normal weight,No smoke,High TC,NA,1
Male,40-59,NH Asian,NA,SBP>=140,Normal weight,No smoke,Normal TC,NA,1
Male,40-59,NH Asian,NA,SBP>=140,Overweight,Smoke,High TC,Glucose<100,1
Male,40-59,NH Asian,NA,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,1
Male,40-59,NH Asian,NA,SBP>=140,Overweight,Smoke,NA,NA,1
Male,40-59,Hispanic,<HSG,SBP<120,Normal weight,No smoke,High TC,Glucose>=126,1
Male,40-59,Hispanic,<HSG,SBP<120,Overweight,No smoke,High TC,Glucose<100,1
Male,40-59,Hispanic,<HSG,SBP<120,Overweight,No smoke,High TC,Glucose 100-125,1
Male,40-59,Hispanic,<HSG,SBP<120,Overweight,No smoke,High TC,NA,1
Male,40-59,Hispanic,<HSG,SBP<120,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,40-59,Hispanic,<HSG,SBP<120,Obese,No smoke,High TC,Glucose<100,1
Male,40-59,Hispanic,<HSG,SBP<120,Obese,No smoke,Normal TC,Glucose<100,1
Male,40-59,Hispanic,<HSG,SBP 120-129,Normal weight,No smoke,High TC,NA,1
