"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"AUXWBR_J","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 6 YEARS - 19 YEARS",NA,NA
"AUXWBR_J","WBXFEAR","WBXFEAR","Ear tested","The ear which was tested.","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Right Ear"", ""Left Ear"", ""Missing""]; Count=[""2851"", ""2831"", ""0""]; Cumulative=[""2851"", ""5682"", ""5682""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"AUXWBR_J","WBXP010","WBXP010","Phase Array Data Point 010","Phase Array Data Point 010","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-165.9945 to 145.8068"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP011","WBXP011","Phase Array Data Point 011","Phase Array Data Point 011","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-179.5901 to 148.0981"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP012","WBXP012","Phase Array Data Point 012","Phase Array Data Point 012","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-30.5985 to 150.2292"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP013","WBXP013","Phase Array Data Point 013","Phase Array Data Point 013","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-176.2444 to 147.4406"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP014","WBXP014","Phase Array Data Point 014","Phase Array Data Point 014","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-170.5706 to 146.751"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP015","WBXP015","Phase Array Data Point 015","Phase Array Data Point 015","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-22.5785 to 177.422"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP016","WBXP016","Phase Array Data Point 016","Phase Array Data Point 016","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-170.2174 to 148.2655"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP017","WBXP017","Phase Array Data Point 017","Phase Array Data Point 017","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-170.5996 to 147.8652"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP018","WBXP018","Phase Array Data Point 018","Phase Array Data Point 018","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-164.8153 to 146.8166"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP019","WBXP019","Phase Array Data Point 019","Phase Array Data Point 019","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-10.4588 to 160.568"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP020","WBXP020","Phase Array Data Point 020","Phase Array Data Point 020","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-19.1835 to 152.8848"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP021","WBXP021","Phase Array Data Point 021","Phase Array Data Point 021","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-162.8648 to 148.6147"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP022","WBXP022","Phase Array Data Point 022","Phase Array Data Point 022","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-157.9258 to 150.0244"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP023","WBXP023","Phase Array Data Point 023","Phase Array Data Point 023","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-22.6247 to 174.724"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP024","WBXP024","Phase Array Data Point 024","Phase Array Data Point 024","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-24.3887 to 155.0366"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP025","WBXP025","Phase Array Data Point 025","Phase Array Data Point 025","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-163.0009 to 148.0918"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP026","WBXP026","Phase Array Data Point 026","Phase Array Data Point 026","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-30.0605 to 155.1774"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP027","WBXP027","Phase Array Data Point 027","Phase Array Data Point 027","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-32.8387 to 165.7168"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP028","WBXP028","Phase Array Data Point 028","Phase Array Data Point 028","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-34.9007 to 144.6193"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP029","WBXP029","Phase Array Data Point 029","Phase Array Data Point 029","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-172.4057 to 143.122"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP030","WBXP030","Phase Array Data Point 030","Phase Array Data Point 030","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-38.2037 to 144.7175"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP031","WBXP031","Phase Array Data Point 031","Phase Array Data Point 031","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-37.1268 to 165.005"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP032","WBXP032","Phase Array Data Point 032","Phase Array Data Point 032","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-37.4135 to 146.3569"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP033","WBXP033","Phase Array Data Point 033","Phase Array Data Point 033","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-44.7362 to 144.293"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP034","WBXP034","Phase Array Data Point 034","Phase Array Data Point 034","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-109.2644 to 142.7153"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP035","WBXP035","Phase Array Data Point 035","Phase Array Data Point 035","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-53.1644 to 144.6525"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP036","WBXP036","Phase Array Data Point 036","Phase Array Data Point 036","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-54.5466 to 154.2961"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP037","WBXP037","Phase Array Data Point 037","Phase Array Data Point 037","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-144.6029 to 146.3522"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP038","WBXP038","Phase Array Data Point 038","Phase Array Data Point 038","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-60.8938 to 144.2048"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP039","WBXP039","Phase Array Data Point 039","Phase Array Data Point 039","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-63.8058 to 147.3695"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP040","WBXP040","Phase Array Data Point 040","Phase Array Data Point 040","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-64.7336 to 142.6392"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP041","WBXP041","Phase Array Data Point 041","Phase Array Data Point 041","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-65.5197 to 177.0552"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP042","WBXP042","Phase Array Data Point 042","Phase Array Data Point 042","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-121.1192 to 146.8608"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP043","WBXP043","Phase Array Data Point 043","Phase Array Data Point 043","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-165.6339 to 150.0542"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP044","WBXP044","Phase Array Data Point 044","Phase Array Data Point 044","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-92.4089 to 155.1148"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP045","WBXP045","Phase Array Data Point 045","Phase Array Data Point 045","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-112.7966 to 159.2948"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP046","WBXP046","Phase Array Data Point 046","Phase Array Data Point 046","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-112.2908 to 162.6729"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP047","WBXP047","Phase Array Data Point 047","Phase Array Data Point 047","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-64.713 to 165.2787"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP048","WBXP048","Phase Array Data Point 048","Phase Array Data Point 048","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-88.2508 to 168.6766"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP049","WBXP049","Phase Array Data Point 049","Phase Array Data Point 049","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-68.2359 to 174.0014"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP050","WBXP050","Phase Array Data Point 050","Phase Array Data Point 050","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-69.4057 to 177.5286"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP051","WBXP051","Phase Array Data Point 051","Phase Array Data Point 051","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-108.5764 to 178.9713"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP052","WBXP052","Phase Array Data Point 052","Phase Array Data Point 052","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-92.3726 to 156.4154"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP053","WBXP053","Phase Array Data Point 053","Phase Array Data Point 053","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-176.514 to 163.6738"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP054","WBXP054","Phase Array Data Point 054","Phase Array Data Point 054","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-173.511 to 165.1846"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP055","WBXP055","Phase Array Data Point 055","Phase Array Data Point 055","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-171.3504 to 164.1955"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP056","WBXP056","Phase Array Data Point 056","Phase Array Data Point 056","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-168.8182 to 156.8838"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP057","WBXP057","Phase Array Data Point 057","Phase Array Data Point 057","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-170.5028 to 155.194"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP058","WBXP058","Phase Array Data Point 058","Phase Array Data Point 058","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-171.2024 to 154.4859"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP059","WBXP059","Phase Array Data Point 059","Phase Array Data Point 059","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-171.9975 to 153.2034"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP060","WBXP060","Phase Array Data Point 060","Phase Array Data Point 060","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-172.2126 to 150.862"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP061","WBXP061","Phase Array Data Point 061","Phase Array Data Point 061","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-176.0875 to 148.9714"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP062","WBXP062","Phase Array Data Point 062","Phase Array Data Point 062","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-177.9382 to 143.289"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP063","WBXP063","Phase Array Data Point 063","Phase Array Data Point 063","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-107.0371 to 176.7536"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP064","WBXP064","Phase Array Data Point 064","Phase Array Data Point 064","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-118.1456 to 174.4619"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP065","WBXP065","Phase Array Data Point 065","Phase Array Data Point 065","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-114.159 to 167.1573"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP066","WBXP066","Phase Array Data Point 066","Phase Array Data Point 066","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-147.102 to 158.2673"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP067","WBXP067","Phase Array Data Point 067","Phase Array Data Point 067","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-108.1853 to 151.3926"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP068","WBXP068","Phase Array Data Point 068","Phase Array Data Point 068","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-110.6081 to 141.2893"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP069","WBXP069","Phase Array Data Point 069","Phase Array Data Point 069","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-108.13 to 130.4112"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP070","WBXP070","Phase Array Data Point 070","Phase Array Data Point 070","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-118.2891 to 117.8929"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP071","WBXP071","Phase Array Data Point 071","Phase Array Data Point 071","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-122.5004 to 107.6497"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP072","WBXP072","Phase Array Data Point 072","Phase Array Data Point 072","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-125.2819 to 100.1849"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP073","WBXP073","Phase Array Data Point 073","Phase Array Data Point 073","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-129.49 to 108.3146"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP074","WBXP074","Phase Array Data Point 074","Phase Array Data Point 074","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-135.7467 to 109.0366"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP075","WBXP075","Phase Array Data Point 075","Phase Array Data Point 075","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-151.5715 to 162.205"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP076","WBXP076","Phase Array Data Point 076","Phase Array Data Point 076","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-169.9324 to 161.7368"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP077","WBXP077","Phase Array Data Point 077","Phase Array Data Point 077","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-174.675 to 168.9551"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP078","WBXP078","Phase Array Data Point 078","Phase Array Data Point 078","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-170.6447 to 163.8122"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP079","WBXP079","Phase Array Data Point 079","Phase Array Data Point 079","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-173.2776 to 172.2509"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP080","WBXP080","Phase Array Data Point 080","Phase Array Data Point 080","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-169.2923 to 175.8947"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP081","WBXP081","Phase Array Data Point 081","Phase Array Data Point 081","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-175.7564 to 176.1403"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP082","WBXP082","Phase Array Data Point 082","Phase Array Data Point 082","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-172.8416 to 174.4059"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP083","WBXP083","Phase Array Data Point 083","Phase Array Data Point 083","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-174.9083 to 178.7888"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP084","WBXP084","Phase Array Data Point 084","Phase Array Data Point 084","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-179.5358 to 177.7726"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP085","WBXP085","Phase Array Data Point 085","Phase Array Data Point 085","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-176.4705 to 174.5625"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
